workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,age_group,class
Private,13.0,Never-married,Prof-specialty,Unmarried,Other,Male,0.0,0.0,40.0,United-States,Adult,0
Self-emp-inc,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,0
Local-gov,14.0,Widowed,Prof-specialty,Unmarried,White,Female,0.0,323.0,20.0,United-States,Middle-Aged,0
Self-emp-not-inc,9.0,Never-married,Sales,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,Adult,0
Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,Adult,1
Private,13.0,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,Adult,0
Private,10.0,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,1
Private,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1485.0,50.0,United-States,Adult,1
Private,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,3464.0,0.0,40.0,United-States,Adult,0
Self-emp-inc,11.0,Divorced,Exec-managerial,Unmarried,White,Male,0.0,0.0,30.0,United-States,Middle-Aged,0
Private,13.0,Never-married,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,35.0,United-States,Adult,0
Private,10.0,Never-married,Tech-support,Own-child,White,Male,0.0,0.0,40.0,United-States,Young,0
Federal-gov,7.0,Divorced,Craft-repair,Not-in-family,Black,Female,14084.0,0.0,40.0,United-States,Middle-Aged,1
Private,9.0,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,48.0,United-States,Young,0
Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Young,0
Local-gov,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,46.0,United-States,Middle-Aged,0
Private,13.0,Never-married,Tech-support,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,Adult,0
Self-emp-not-inc,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45.0,United-States,Adult,0
Private,7.0,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0.0,0.0,20.0,United-States,Middle-Aged,0
Self-emp-inc,11.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,54.0,United-States,Middle-Aged,1
Private,13.0,Never-married,Sales,Own-child,Black,Male,0.0,0.0,40.0,United-States,Adult,0
State-gov,11.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,1
Private,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,1
Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,1
Private,9.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,0
Federal-gov,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,10.0,United-States,Young,0
Private,10.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,43.0,United-States,Young,0
Local-gov,12.0,Never-married,Exec-managerial,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,10.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,45.0,United-States,Adult,0
Self-emp-not-inc,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,Adult,0
Private,13.0,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,5178.0,0.0,40.0,Philippines,Middle-Aged,1
Private,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,United-States,Adult,0
Self-emp-not-inc,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,Adult,1
Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,1
Local-gov,12.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,48.0,United-States,Adult,0
Private,8.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,48.0,Germany,Middle-Aged,0
Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,1
Federal-gov,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Adult,1
Private,9.0,Separated,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,7.0,Divorced,Other-service,Not-in-family,Black,Male,0.0,0.0,54.0,United-States,Middle-Aged,0
Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,Adult,0
Private,11.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,Young,0
Private,10.0,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,Adult,0
Local-gov,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,45.0,United-States,Young,0
Self-emp-not-inc,6.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,25.0,United-States,Middle-Aged,0
Private,9.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,9.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,20.0,United-States,Young,0
Private,10.0,Divorced,Farming-fishing,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,14.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,4650.0,0.0,40.0,United-States,Middle-Aged,0
Local-gov,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,0
Local-gov,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,Adult,0
Private,9.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,30.0,United-States,Young,0
Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States,Middle-Aged,1
Local-gov,9.0,Divorced,Protective-serv,Own-child,White,Male,0.0,0.0,40.0,United-States,Adult,0
Self-emp-not-inc,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,25.0,United-States,Middle-Aged,0
Private,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Young,0
Private,13.0,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,40.0,Vietnam,Adult,0
Private,9.0,Never-married,Craft-repair,Other-relative,Black,Male,0.0,0.0,40.0,United-States,Adult,0
Private,9.0,Never-married,Sales,Own-child,Black,Male,0.0,0.0,40.0,United-States,Young,0
Private,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,45.0,United-States,Adult,0
State-gov,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,15.0,United-States,Young,0
Private,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,5.0,Separated,Craft-repair,Unmarried,Black,Male,0.0,0.0,40.0,United-States,Adult,0
Private,13.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,45.0,United-States,Adult,1
Private,6.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,2.0,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,0.0,0.0,12.0,Mexico,Middle-Aged,0
Private,13.0,Married-civ-spouse,Sales,Wife,White,Female,15024.0,0.0,60.0,United-States,Middle-Aged,1
Private,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,55.0,United-States,Adult,1
State-gov,10.0,Divorced,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,Adult,0
Private,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,Young,0
Private,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3103.0,0.0,40.0,United-States,Adult,1
Private,13.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,65.0,United-States,Adult,0
Private,9.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Adult,0
Self-emp-inc,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,Adult,1
Private,9.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,40.0,United-States,Adult,1
Private,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,25.0,United-States,Middle-Aged,0
Private,14.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,1
Self-emp-not-inc,8.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,50.0,United-States,Young,0
Private,9.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,7.0,Married-spouse-absent,Other-service,Other-relative,White,Male,0.0,0.0,40.0,El-Salvador,Adult,0
Private,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,65.0,United-States,Adult,0
Self-emp-not-inc,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,Adult,1
Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45.0,United-States,Middle-Aged,1
Private,10.0,Never-married,Adm-clerical,Other-relative,Black,Female,0.0,0.0,38.0,United-States,Young,0
Private,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,60.0,United-States,Middle-Aged,1
Private,11.0,Married-civ-spouse,Other-service,Wife,Black,Female,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,42.0,United-States,Middle-Aged,0
Private,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,Adult,1
Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,30.0,United-States,Adult,1
Self-emp-not-inc,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,3103.0,0.0,50.0,United-States,Adult,1
Private,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,36.0,United-States,Middle-Aged,0
Private,5.0,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0.0,0.0,48.0,United-States,Senior,1
Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,Adult,1
Private,9.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,38.0,United-States,Young,0
Local-gov,6.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,20.0,United-States,Senior,0
Private,9.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,Germany,Adult,0
Private,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,Middle-Aged,1
Private,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Young,0
Private,7.0,Married-civ-spouse,Craft-repair,Own-child,White,Male,2580.0,0.0,30.0,United-States,Adult,0
Private,9.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,38.0,United-States,Young,0
Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,48.0,United-States,Middle-Aged,1
Private,9.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,50.0,United-States,Adult,0
Private,10.0,Never-married,Tech-support,Own-child,White,Female,0.0,0.0,24.0,United-States,Young,0
Private,4.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,11.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,50.0,United-States,Middle-Aged,1
Private,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,43.0,United-States,Middle-Aged,0
Private,6.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,15.0,United-States,Adult,0
Local-gov,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1579.0,40.0,United-States,Middle-Aged,0
Private,9.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,25.0,United-States,Young,0
Private,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Young,0
Self-emp-not-inc,7.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,Adult,0
Local-gov,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,60.0,United-States,Adult,1
Private,14.0,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0.0,1902.0,45.0,Japan,Adult,1
Self-emp-inc,9.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,Young,0
State-gov,14.0,Divorced,Protective-serv,Not-in-family,White,Male,0.0,0.0,72.0,United-States,Middle-Aged,0
Private,9.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,Adult,0
State-gov,10.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,1504.0,40.0,United-States,Adult,0
Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1902.0,40.0,United-States,Middle-Aged,1
Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,Adult,1
State-gov,16.0,Never-married,Prof-specialty,Not-in-family,White,Female,4787.0,0.0,40.0,United-States,Middle-Aged,1
Private,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298.0,0.0,40.0,United-States,Middle-Aged,1
Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,52.0,United-States,Adult,1
Private,12.0,Never-married,Exec-managerial,Other-relative,White,Female,0.0,0.0,40.0,United-States,Adult,0
Private,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,35.0,United-States,Middle-Aged,0
Private,9.0,Never-married,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40.0,United-States,Adult,0
State-gov,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Adult,0
Private,8.0,Separated,Transport-moving,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45.0,United-States,Adult,0
Private,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,29.0,United-States,Young,0
Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688.0,0.0,40.0,United-States,Middle-Aged,1
Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,1
Private,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,Young,0
Self-emp-inc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,12.0,Never-married,Other-service,Other-relative,White,Male,0.0,0.0,25.0,United-States,Adult,0
Self-emp-not-inc,10.0,Married-civ-spouse,Farming-fishing,Wife,White,Female,0.0,0.0,15.0,United-States,Adult,0
State-gov,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,9.0,Widowed,Other-service,Other-relative,White,Female,0.0,0.0,12.0,United-States,Senior,0
Private,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,25.0,United-States,Young,0
Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,1
Self-emp-not-inc,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1902.0,32.0,United-States,Adult,1
Private,9.0,Never-married,Machine-op-inspct,Own-child,Black,Male,0.0,0.0,40.0,United-States,Adult,0
Private,9.0,Divorced,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,40.0,El-Salvador,Adult,0
Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,Middle-Aged,0
Private,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,18.0,United-States,Adult,0
Private,12.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Adult,0
Private,9.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,45.0,United-States,Adult,0
Federal-gov,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,65.0,United-States,Middle-Aged,1
Private,13.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,Adult,0
Private,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,1
Local-gov,10.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,45.0,United-States,Adult,0
Private,10.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,Adult,1
State-gov,10.0,Divorced,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,37.0,United-States,Middle-Aged,0
Private,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,30.0,United-States,Young,0
Local-gov,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,61.0,United-States,Adult,1
Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Young,0
Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,40.0,United-States,Adult,1
Private,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,Young,0
Private,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,13.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,10.0,Widowed,Tech-support,Not-in-family,White,Female,0.0,0.0,16.0,United-States,Middle-Aged,0
Self-emp-not-inc,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,United-States,Middle-Aged,0
Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,1902.0,50.0,United-States,Adult,1
Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,10.0,Never-married,Adm-clerical,Unmarried,Other,Female,0.0,0.0,40.0,United-States,Adult,0
Local-gov,11.0,Never-married,Protective-serv,Not-in-family,White,Male,0.0,1564.0,56.0,United-States,Adult,1
Local-gov,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,Middle-Aged,1
Private,11.0,Never-married,Sales,Other-relative,Black,Male,0.0,0.0,65.0,United-States,Adult,0
Private,9.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States,Adult,0
Self-emp-not-inc,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,51.0,United-States,Middle-Aged,1
Private,9.0,Widowed,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40.0,United-States,Adult,0
Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,70.0,United-States,Adult,0
Private,14.0,Divorced,Prof-specialty,Unmarried,White,Male,15020.0,0.0,50.0,United-States,Middle-Aged,1
Private,4.0,Divorced,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,56.0,United-States,Middle-Aged,0
Private,9.0,Separated,Sales,Not-in-family,White,Female,0.0,0.0,30.0,United-States,Adult,0
Private,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,50.0,United-States,Young,0
Private,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,Young,0
Private,14.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,Adult,0
Private,9.0,Never-married,Sales,Other-relative,White,Male,0.0,0.0,48.0,United-States,Adult,0
Private,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,Adult,0
Private,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,30.0,United-States,Young,0
Private,9.0,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,Middle-Aged,0
Private,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,1
Private,6.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,60.0,Mexico,Adult,0
Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7298.0,0.0,40.0,United-States,Middle-Aged,1
Private,12.0,Never-married,Sales,Unmarried,Black,Male,0.0,0.0,32.0,United-States,Adult,0
State-gov,16.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,50.0,United-States,Middle-Aged,0
Private,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,45.0,United-States,Young,0
Private,3.0,Separated,Craft-repair,Unmarried,Black,Female,4101.0,0.0,40.0,United-States,Middle-Aged,0
Self-emp-not-inc,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,Middle-Aged,0
